timestamp,time,open,high,low,close,volume,trades
33300,09:15:00,43.0000,43.0000,43.0000,43.0000,560,6
34200,09:30:00,43.1600,43.1600,42.7700,43.0000,16055,151
35100,09:45:00,42.9900,43.0200,42.5100,42.8600,24516,302
36000,10:00:00,42.8900,42.9700,42.4800,42.4900,22189,224
36900,10:15:00,42.4900,42.7800,42.4400,42.7200,14362,148
37800,10:30:00,42.7000,42.9300,42.6300,42.7000,10805,139
38700,10:45:00,42.7100,42.7100,42.5100,42.5100,8225,111
39600,11:00:00,42.5100,42.6500,42.5100,42.6400,11626,160
40500,11:15:00,42.6300,42.6800,42.5200,42.5300,11313,150
41400,11:30:00,42.5300,42.5800,42.4900,42.5800,11830,161
42300,11:45:00,42.5600,42.6300,42.4900,42.5900,8956,119
43200,12:00:00,42.6000,42.6400,42.5100,42.5200,9794,132
44100,12:15:00,42.5200,42.6200,42.5100,42.5600,8153,120
45000,12:30:00,42.5500,42.6000,42.5300,42.5300,9281,129
45900,12:45:00,42.5100,42.5700,42.4900,42.5600,9548,137
46800,13:00:00,42.5700,42.6200,42.5000,42.5800,8502,98
47700,13:15:00,42.5800,42.5800,42.5100,42.5700,5392,82
48600,13:30:00,42.5700,42.6900,42.5700,42.6200,13359,178
49500,13:45:00,42.6200,42.6700,42.5200,42.5800,10839,146
50400,14:00:00,42.5700,42.9600,42.5700,42.9400,13331,186
51300,14:15:00,42.9300,43.0300,42.9000,42.9600,12123,188
52200,14:30:00,42.9500,43.0300,42.9100,42.9900,12795,211
53100,14:45:00,42.9950,43.0800,42.9800,43.0400,15786,199
54000,15:00:00,43.0450,43.0600,42.8900,42.9400,20840,266
54900,15:15:00,42.9400,43.1000,42.9100,43.1000,20178,253
55800,15:30:00,43.0400,43.0400,42.8700,42.9000,15805,218
56700,15:45:00,42.9000,43.0700,42.8400,42.8900,28297,346
