timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,16.8400,16.8400,16.8400,16.8400,84,2
39600,11:00:00,16.8300,16.8300,16.8100,16.8100,400,5
41400,11:30:00,16.8000,16.8000,16.8000,16.8000,450,4
43200,12:00:00,16.8100,16.8200,16.8100,16.8200,700,3
48600,13:30:00,16.8000,16.8000,16.7900,16.7900,300,3
50400,14:00:00,16.8700,17.1200,16.8700,17.1200,2202,18
52200,14:30:00,17.1300,17.1300,17.1000,17.1000,1900,8
54000,15:00:00,17.1200,17.1200,17.0900,17.1200,1300,7
55800,15:30:00,17.1100,17.1300,17.1100,17.1300,263,4
