timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,26.2400,26.4600,25.5050,25.9700,12342,110
36000,10:00:00,25.9100,26.0800,25.6700,25.7000,12541,173
37800,10:30:00,25.7400,26.0800,25.7400,26.0800,11176,140
39600,11:00:00,26.0600,26.5400,26.0300,26.4900,11928,178
41400,11:30:00,26.5000,26.6100,26.3200,26.5500,9337,163
43200,12:00:00,26.5600,26.5700,26.4600,26.5300,10221,161
45000,12:30:00,26.5400,26.6600,26.2600,26.3000,10291,172
46800,13:00:00,26.3000,26.3000,26.0000,26.0600,11401,183
48600,13:30:00,26.0500,26.0800,25.6700,25.6700,17044,245
50400,14:00:00,25.6600,25.9800,25.6600,25.8300,16332,252
52200,14:30:00,25.8400,25.9000,25.6800,25.7200,22477,335
54000,15:00:00,25.7200,25.7300,25.2700,25.2900,28262,400
55800,15:30:00,25.2800,25.2900,24.9300,25.1900,74619,887
57600,16:00:00,25.1900,25.1900,25.1900,25.1900,90364,2
