timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,36.8100,36.8100,36.5000,36.5300,109810,951
35100,09:45:00,36.5250,36.5300,36.3700,36.3800,38993,402
36000,10:00:00,36.3800,36.4400,36.2900,36.4400,36420,323
36900,10:15:00,36.4400,36.5300,36.4200,36.5200,13403,109
37800,10:30:00,36.5200,36.5950,36.5100,36.5900,16732,138
38700,10:45:00,36.6000,36.6100,36.4900,36.5000,11880,113
39600,11:00:00,36.5000,36.5800,36.4900,36.5100,22971,184
40500,11:15:00,36.5150,36.5600,36.4850,36.4900,23385,201
41400,11:30:00,36.4900,36.5800,36.4900,36.5700,26090,151
42300,11:45:00,36.5700,36.6200,36.5600,36.6200,18205,132
43200,12:00:00,36.6300,36.6400,36.5700,36.6100,32042,190
44100,12:15:00,36.6100,36.6450,36.6100,36.6400,10044,80
45000,12:30:00,36.6500,36.7150,36.6500,36.6700,26433,212
45900,12:45:00,36.6800,36.7500,36.6800,36.7500,13797,122
46800,13:00:00,36.7450,36.7650,36.7250,36.7650,6432,47
47700,13:15:00,36.7700,36.7750,36.7300,36.7300,10002,78
48600,13:30:00,36.7350,36.7450,36.7200,36.7200,8628,72
49500,13:45:00,36.7200,36.8050,36.7200,36.7750,23213,148
50400,14:00:00,36.7800,37.0900,36.7800,37.0900,55349,435
51300,14:15:00,37.0800,37.2000,37.0550,37.1200,51530,377
52200,14:30:00,37.1200,37.2950,37.1100,37.2300,80914,579
53100,14:45:00,37.2300,37.4400,37.2100,37.4100,98979,650
54000,15:00:00,37.4100,37.4250,37.3100,37.3500,64879,461
54900,15:15:00,37.3550,37.4450,37.3550,37.4100,52560,383
55800,15:30:00,37.4000,37.4050,37.3300,37.3800,53142,363
56700,15:45:00,37.3800,37.4000,37.2850,37.4000,105135,633
62100,17:15:00,37.3800,37.3800,37.3000,37.3000,200,2
