timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,20.6200,20.6200,20.6200,20.6200,100,2
36000,10:00:00,20.6200,20.6200,20.6200,20.6200,7,1
39600,11:00:00,20.4600,20.4600,20.4600,20.4600,300,3
43200,12:00:00,20.4100,20.4100,20.4000,20.4000,1350,5
46800,13:00:00,20.4000,20.4000,20.4000,20.4000,50,1
48600,13:30:00,20.4700,20.4700,20.4700,20.4700,50,1
50400,14:00:00,20.4100,20.4100,20.2300,20.2300,400,6
52200,14:30:00,20.2500,20.2600,20.1200,20.1200,1550,11
54000,15:00:00,20.2400,20.2800,20.2200,20.2800,371,5
55800,15:30:00,20.3100,20.3700,20.3100,20.3400,249,5
