timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,15.1400,15.1400,15.0100,15.1200,15766,130
36000,10:00:00,15.1200,15.2000,15.0600,15.1800,6178,72
37800,10:30:00,15.1900,15.2200,15.1600,15.1700,8210,92
39600,11:00:00,15.1800,15.1900,15.0500,15.0600,7202,71
41400,11:30:00,15.0500,15.1600,15.0400,15.1300,11129,99
43200,12:00:00,15.1300,15.2100,15.1200,15.2000,6690,78
45000,12:30:00,15.2100,15.2200,15.1300,15.1400,6091,76
46800,13:00:00,15.1600,15.2000,15.1400,15.2000,3986,53
48600,13:30:00,15.2100,15.2300,15.2000,15.2000,5123,62
50400,14:00:00,15.2000,15.3600,15.2000,15.3100,15285,177
52200,14:30:00,15.3200,15.3900,15.3100,15.3800,8828,94
54000,15:00:00,15.3700,15.3700,15.2900,15.3200,7943,88
55800,15:30:00,15.3100,15.3200,15.2400,15.2600,19780,202
