timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,37.8600,37.8600,37.8500,37.8500,982,2
34500,09:35:00,37.9900,37.9900,37.8400,37.8400,16,2
34800,09:40:00,37.8000,37.8100,37.7100,37.8100,379,6
35100,09:45:00,37.7100,37.7100,37.5900,37.6400,203,5
35400,09:50:00,37.6000,37.8000,37.6000,37.8000,260,12
35700,09:55:00,37.8100,37.8200,37.7600,37.7700,4,4
36000,10:00:00,37.7600,37.7600,37.7600,37.7600,2,2
36300,10:05:00,37.7500,37.8300,37.7500,37.8200,504,10
37800,10:30:00,37.8000,37.8100,37.8000,37.8100,100,2
38400,10:40:00,37.7700,37.7700,37.7700,37.7700,1,1
39000,10:50:00,37.7800,37.9100,37.7800,37.9100,768,20
39300,10:55:00,37.9800,38.0200,37.9200,37.9200,104,6
39600,11:00:00,37.9200,37.9700,37.9200,37.9700,2,2
39900,11:05:00,37.9800,37.9800,37.9800,37.9800,3,3
40200,11:10:00,37.9800,38.0100,37.9300,37.9300,703,11
40500,11:15:00,37.9500,37.9500,37.9500,37.9500,3,1
40800,11:20:00,37.9400,37.9800,37.9300,37.9800,201,4
41100,11:25:00,37.9300,37.9400,37.9100,37.9400,206,5
42000,11:40:00,37.8900,37.8900,37.8200,37.8200,629,12
42300,11:45:00,37.8700,37.8700,37.8700,37.8700,1,1
42600,11:50:00,37.9000,37.9000,37.8900,37.8900,4,4
42900,11:55:00,37.8900,37.9000,37.8600,37.9000,75,6
43200,12:00:00,37.8900,37.9000,37.8900,37.9000,4,4
43500,12:05:00,37.9000,37.9400,37.9000,37.9200,300,11
43800,12:10:00,37.9200,38.1000,37.9200,38.1000,1819,17
44100,12:15:00,38.1000,38.1500,38.1000,38.1500,4,4
44400,12:20:00,38.1600,38.1600,38.1600,38.1600,1,1
44700,12:25:00,38.2000,38.2000,38.1600,38.1800,158,3
45000,12:30:00,38.1400,38.1500,38.1300,38.1300,62,4
45300,12:35:00,38.1300,38.1300,38.0800,38.0900,345,9
45600,12:40:00,38.0800,38.0800,38.0800,38.0800,2,2
45900,12:45:00,38.0600,38.0800,38.0600,38.0800,42,6
46200,12:50:00,38.0800,38.1100,38.0800,38.0800,214,10
46500,12:55:00,38.1000,38.1000,38.0600,38.0800,44,9
46800,13:00:00,38.0800,38.1000,38.0700,38.0800,106,6
47100,13:05:00,38.0800,38.0800,38.0600,38.0800,23,6
47400,13:10:00,38.0800,38.0800,38.0500,38.0500,161,10
47700,13:15:00,38.0300,38.0300,37.8900,37.8900,314,12
48000,13:20:00,37.9300,37.9400,37.9200,37.9400,417,11
48300,13:25:00,38.0000,38.0300,38.0000,38.0200,222,7
48600,13:30:00,38.0500,38.0500,38.0300,38.0300,2,2
48900,13:35:00,38.0200,38.0200,37.9900,38.0100,263,8
49200,13:40:00,38.0100,38.0100,37.9900,38.0100,138,11
49500,13:45:00,38.0100,38.0100,37.9700,37.9900,280,12
49800,13:50:00,37.9900,37.9900,37.9700,37.9800,203,5
50100,13:55:00,37.9800,37.9800,37.9400,37.9600,104,5
50400,14:00:00,37.9800,38.0500,37.9800,38.0500,859,23
50700,14:05:00,38.0100,38.0800,38.0100,38.0500,607,20
51000,14:10:00,38.0600,38.1100,38.0600,38.1000,206,9
51300,14:15:00,38.1100,38.1300,38.1000,38.1000,139,7
51600,14:20:00,38.0900,38.1500,38.0900,38.1100,1087,16
51900,14:25:00,38.1100,38.1100,38.0400,38.0400,231,7
52200,14:30:00,38.0500,38.0500,38.0100,38.0100,335,10
52500,14:35:00,38.0200,38.0400,38.0000,38.0400,112,7
52800,14:40:00,38.0400,38.0600,37.9800,38.0400,346,12
53100,14:45:00,38.0500,38.1200,38.0500,38.1000,307,13
53400,14:50:00,38.0700,38.1300,38.0700,38.1200,779,20
53700,14:55:00,38.1300,38.2100,38.1200,38.2100,10,8
54000,15:00:00,38.1500,38.1500,38.1100,38.1400,3,3
54300,15:05:00,38.1400,38.1400,38.1100,38.1100,208,8
54600,15:10:00,38.1000,38.1000,38.0900,38.0900,3,2
54900,15:15:00,38.1200,38.1500,38.1000,38.1000,713,15
55200,15:20:00,38.1200,38.1200,38.0300,38.0300,127,7
55500,15:25:00,38.0600,38.0700,38.0200,38.0400,216,10
55800,15:30:00,38.0000,38.0000,37.9800,37.9800,300,5
56400,15:40:00,37.9000,37.9400,37.9000,37.9300,323,10
56700,15:45:00,37.9400,37.9500,37.9000,37.9000,338,9
57000,15:50:00,37.9000,37.9000,37.8600,37.8600,901,11
57300,15:55:00,37.8400,37.8600,37.7400,37.8500,7097,86
57600,16:00:00,37.8500,37.8500,37.8500,37.8500,25521,7
