timestamp,time,open,high,low,close,volume,trades
32400,09:00:00,333.0600,333.0600,333.0600,333.0600,10,1
33300,09:15:00,332.5800,332.5800,331.1100,331.1100,187,2
34200,09:30:00,331.1100,335.0800,329.5800,331.9200,10944,122
35100,09:45:00,331.3800,332.0100,330.1900,330.1900,4374,90
36000,10:00:00,330.0400,330.1500,328.5600,329.2600,4543,91
36900,10:15:00,328.9200,330.0900,327.4700,328.2200,9360,137
37800,10:30:00,327.7600,328.9300,327.4000,328.7100,9591,117
38700,10:45:00,329.0900,329.4700,328.0600,328.0800,6057,103
39600,11:00:00,328.4100,329.5500,328.4100,329.1750,3370,67
40500,11:15:00,329.1400,329.9900,328.6900,329.9900,5334,98
41400,11:30:00,330.1000,333.0900,330.1000,333.0900,4297,73
42300,11:45:00,333.2000,335.0000,332.7000,334.5100,4463,85
43200,12:00:00,334.1600,334.5400,333.8200,334.2900,2638,63
44100,12:15:00,334.3500,334.7200,333.3600,333.3600,4687,97
45000,12:30:00,333.3600,333.6200,332.1700,332.1700,1530,103
45900,12:45:00,332.3000,332.8600,332.1000,332.3000,1776,65
46800,13:00:00,332.3700,333.8100,331.9500,333.2700,1957,70
47700,13:15:00,333.2700,333.3700,332.2400,332.3900,1790,78
48600,13:30:00,332.5600,332.6800,331.9300,331.9300,1014,44
49500,13:45:00,331.9300,333.3800,331.8800,333.3800,3525,112
50400,14:00:00,333.4750,337.4750,333.4750,337.4750,4927,212
51300,14:15:00,337.5500,339.6400,337.3400,339.2700,4254,92
52200,14:30:00,339.2200,339.2200,336.8300,337.7000,6270,124
53100,14:45:00,338.4300,339.5800,338.2200,339.4100,2949,130
54000,15:00:00,339.2700,339.2700,337.5600,337.5600,4022,103
54900,15:15:00,338.0300,338.8500,337.6700,338.5200,5193,109
55800,15:30:00,338.4500,339.2900,337.7900,339.1200,4972,112
56700,15:45:00,338.9700,339.8600,338.3400,339.3400,17324,347
57600,16:00:00,339.5900,339.5900,339.5900,339.5900,16009,2
58500,16:15:00,339.9700,339.9700,339.9700,339.9700,1,1
60300,16:45:00,339.6000,339.6000,339.6000,339.6000,20,1
64800,18:00:00,339.9700,339.9700,339.9700,339.9700,60,2
66600,18:30:00,339.9700,339.9700,339.9700,339.9700,40,1
70200,19:30:00,340.5700,340.5700,340.5700,340.5700,1,1
