timestamp,time,open,high,low,close,volume,trades
35040,09:44:00,81.2100,81.2100,81.1000,81.1000,200,2
38700,10:45:00,80.5200,80.5200,80.5200,80.5200,125,1
46200,12:50:00,80.0600,80.0600,80.0600,80.0600,100,1
48360,13:26:00,79.2100,79.2100,79.1200,79.1200,1200,7
48420,13:27:00,79.1200,79.1200,79.1200,79.1200,200,2
49380,13:43:00,78.4700,78.4700,78.4700,78.4700,100,1
53160,14:46:00,80.5600,80.5600,80.5600,80.5600,165,2
