timestamp,time,open,high,low,close,volume,trades
31500,08:45:00,83.3300,83.3300,83.3300,83.3300,500,6
32400,09:00:00,83.8100,83.8100,83.7900,83.7900,628,9
33300,09:15:00,83.6700,83.6700,82.9000,82.9000,32,2
34200,09:30:00,82.9000,84.0400,82.7500,83.1200,11280,124
35100,09:45:00,83.2000,83.2000,82.8500,83.1100,8182,98
36000,10:00:00,83.1100,83.2700,82.8800,83.2700,5980,79
36900,10:15:00,83.2400,83.3700,83.0900,83.1800,4024,52
37800,10:30:00,83.2600,83.3300,83.2000,83.2400,4251,56
38700,10:45:00,83.2600,83.3700,83.2100,83.2700,3269,47
39600,11:00:00,83.3200,83.4000,83.2100,83.2200,4125,59
40500,11:15:00,83.2100,83.3000,83.1600,83.1600,4147,62
41400,11:30:00,83.1500,83.3300,83.1300,83.2900,3772,68
42300,11:45:00,83.3100,83.6100,83.2800,83.5800,4445,74
43200,12:00:00,83.6100,83.7800,83.5500,83.7500,3431,73
44100,12:15:00,83.7400,83.7800,83.3600,83.4500,4187,65
45000,12:30:00,83.4900,83.5000,83.2500,83.2500,2133,41
45900,12:45:00,83.2300,83.3100,83.1200,83.1400,2683,36
46800,13:00:00,83.1400,83.1700,83.0100,83.0600,3063,43
47700,13:15:00,83.0500,83.0800,82.9500,83.0000,2916,52
48600,13:30:00,82.9900,83.2200,82.9600,83.0900,2178,42
49500,13:45:00,83.0600,83.0900,82.9200,82.9400,2901,47
50400,14:00:00,82.9450,83.5100,82.9100,83.4900,8941,129
51300,14:15:00,83.4900,83.6600,83.4800,83.5900,4582,78
52200,14:30:00,83.5700,83.8100,83.5700,83.7000,3975,71
53100,14:45:00,83.7400,83.8500,83.5800,83.7800,4782,71
54000,15:00:00,83.7900,83.7900,83.5300,83.5800,4964,76
54900,15:15:00,83.5900,83.8000,83.5600,83.7350,7922,110
55800,15:30:00,83.7300,83.7400,83.4300,83.4300,11221,152
56700,15:45:00,83.4200,83.4700,83.2700,83.3400,24632,323
