timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,47.0000,47.0000,47.0000,47.0000,621,7
36000,10:00:00,47.1300,47.1300,47.1300,47.1300,53,1
39600,11:00:00,47.2300,47.2300,47.2300,47.2300,500,1
41400,11:30:00,47.2700,47.2700,47.2700,47.2700,40,1
45000,12:30:00,47.3200,47.3200,47.3200,47.3200,2,1
46800,13:00:00,47.2700,47.2700,47.2200,47.2200,328,4
48600,13:30:00,47.1700,47.1700,47.1300,47.1300,104,2
50400,14:00:00,47.1200,47.4000,47.1200,47.4000,476,7
52200,14:30:00,47.4300,47.4700,47.4300,47.4700,3235,4
54000,15:00:00,47.3800,47.3800,47.3100,47.3100,402,3
55800,15:30:00,47.2900,47.2900,47.2500,47.2700,874,9
