timestamp,time,open,high,low,close,volume,trades
32400,09:00:00,36.5300,36.5300,36.0100,36.3300,42280,386
36000,10:00:00,36.3300,36.6300,36.1900,36.5800,29962,320
39600,11:00:00,36.5900,36.7100,36.4800,36.7100,21969,302
43200,12:00:00,36.7200,36.8300,36.6400,36.6400,17335,246
46800,13:00:00,36.6600,36.6800,36.5500,36.6300,17893,282
50400,14:00:00,36.6200,37.4400,36.6200,37.4400,39121,560
54000,15:00:00,37.4250,37.4250,37.1300,37.2500,106971,1220
57600,16:00:00,37.2300,37.2300,37.2300,37.2300,65916,1
