timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,34.0900,34.0900,33.9900,33.9900,701,2
35100,09:45:00,33.9000,33.9000,33.9000,33.9000,275,7
36000,10:00:00,33.8800,33.8800,33.8800,33.8800,258,2
37800,10:30:00,33.8800,33.8900,33.8800,33.8900,1200,5
38700,10:45:00,33.8800,33.8800,33.8600,33.8600,1500,3
39600,11:00:00,33.8600,33.8600,33.8600,33.8600,186,3
40500,11:15:00,33.8800,33.8800,33.8800,33.8800,85,2
41400,11:30:00,33.8800,33.8800,33.8800,33.8800,200,2
43200,12:00:00,33.9200,33.9300,33.9200,33.9300,550,4
45000,12:30:00,33.9400,33.9400,33.9400,33.9400,125,1
46800,13:00:00,33.9600,33.9800,33.9600,33.9800,3300,3
49500,13:45:00,33.9600,33.9600,33.9600,33.9600,300,3
50400,14:00:00,33.9500,34.2500,33.9500,34.2500,630,11
51300,14:15:00,34.3000,34.3600,34.3000,34.3600,500,4
52200,14:30:00,34.3700,34.3700,34.3500,34.3500,5600,10
53100,14:45:00,34.3600,34.3600,34.3500,34.3600,4729,15
55800,15:30:00,34.3100,34.3100,34.3100,34.3100,100,1
56700,15:45:00,34.2700,34.3300,34.2500,34.3000,2026,19
57600,16:00:00,34.3500,34.3500,34.3500,34.3500,1007,1
