timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,13.1500,13.1500,13.1500,13.1500,1600,3
36000,10:00:00,13.0500,13.0500,13.0500,13.0500,100,1
37800,10:30:00,13.0700,13.1600,13.0700,13.1400,2956,11
39600,11:00:00,13.1900,13.2200,13.1900,13.2200,500,3
41400,11:30:00,13.2200,13.2200,13.2200,13.2200,100,1
43200,12:00:00,13.2400,13.2400,13.2300,13.2400,300,3
45000,12:30:00,13.2300,13.2500,13.2200,13.2500,3419,7
46800,13:00:00,13.2300,13.2400,13.2300,13.2400,1200,2
48600,13:30:00,13.2500,13.2500,13.2300,13.2300,300,3
50400,14:00:00,13.2250,13.3600,13.2250,13.3600,1400,6
52200,14:30:00,13.3200,13.3200,13.3100,13.3100,600,3
54000,15:00:00,13.3800,13.3800,13.3100,13.3300,14415,17
55800,15:30:00,13.3500,13.3700,13.3500,13.3700,4947,7
