timestamp,time,open,high,low,close,volume,trades
39000,10:50:00,25.1000,25.1000,25.1000,25.1000,21,1
40800,11:20:00,25.1200,25.1200,25.1200,25.1200,100,1
44700,12:25:00,25.1200,25.1400,25.1200,25.1400,400,4
45300,12:35:00,25.1200,25.1200,25.1200,25.1200,49,1
45900,12:45:00,25.1200,25.1200,25.1200,25.1200,100,1
46500,12:55:00,25.1200,25.1200,25.1200,25.1200,100,1
47700,13:15:00,25.1000,25.1000,25.1000,25.1000,43,1
49500,13:45:00,25.0900,25.0900,25.0900,25.0900,37,1
52500,14:35:00,25.1000,25.1000,25.1000,25.1000,71,1
53400,14:50:00,25.1100,25.1100,25.1100,25.1100,221,2
54300,15:05:00,25.1200,25.1200,25.1200,25.1200,100,1
56400,15:40:00,25.1800,25.1800,25.1800,25.1800,100,1
