timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,26.2100,26.2100,25.6400,25.6400,1766,3
36900,10:15:00,26.0000,26.1700,25.8600,25.8600,1681,29
37800,10:30:00,25.9000,25.9600,25.8900,25.9300,2264,36
38700,10:45:00,25.9100,25.9500,25.9000,25.9500,306,6
39600,11:00:00,25.9500,25.9500,25.9500,25.9500,100,1
40500,11:15:00,25.9200,25.9200,25.8400,25.9000,1043,19
41400,11:30:00,25.8800,25.8800,25.8200,25.8400,1101,19
42300,11:45:00,25.8200,25.8200,25.7900,25.8000,137,7
43200,12:00:00,25.7500,25.7500,25.6800,25.6800,979,22
44100,12:15:00,25.6800,25.7300,25.5300,25.7300,2874,42
45000,12:30:00,25.7400,25.7400,25.6300,25.6400,719,24
45900,12:45:00,25.6400,25.6400,25.6100,25.6300,995,23
46800,13:00:00,25.6500,25.6500,25.6500,25.6500,3,1
47700,13:15:00,25.5900,25.5900,25.5000,25.5600,1561,33
49500,13:45:00,25.5700,25.5700,25.5000,25.5000,426,12
50400,14:00:00,25.4600,25.5900,25.3900,25.5900,3389,45
51300,14:15:00,25.6200,25.6600,25.6100,25.6200,997,23
52200,14:30:00,25.6300,25.6600,25.6300,25.6600,2436,31
53100,14:45:00,25.7400,25.8000,25.7400,25.8000,605,7
54000,15:00:00,25.7800,25.7800,25.6900,25.6900,2082,33
54900,15:15:00,25.6800,25.7200,25.6300,25.6300,3465,53
55800,15:30:00,25.6150,25.6500,25.4800,25.4900,5933,98
56700,15:45:00,25.4800,25.4800,25.2800,25.3900,16763,264
57600,16:00:00,25.3900,25.3900,25.3900,25.3900,18710,1
