timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,4.9900,5.0000,4.9900,5.0000,471,6
34260,09:31:00,4.9900,4.9900,4.9900,4.9900,100,1
34320,09:32:00,5.0000,5.0000,4.9600,4.9700,1150,10
34560,09:36:00,4.9150,4.9400,4.9150,4.9400,1000,7
34620,09:37:00,4.9400,4.9500,4.9300,4.9300,2212,10
34680,09:38:00,4.9400,4.9500,4.9400,4.9400,5050,37
34740,09:39:00,4.9400,4.9500,4.9400,4.9400,8127,87
34860,09:41:00,4.9300,4.9300,4.9200,4.9200,300,3
34920,09:42:00,4.9100,4.9100,4.9100,4.9100,30,1
35040,09:44:00,4.9000,4.9000,4.9000,4.9000,100,1
35280,09:48:00,4.8500,4.8500,4.8500,4.8500,1100,2
35340,09:49:00,4.8500,4.8500,4.8350,4.8400,296,3
35400,09:50:00,4.8400,4.8400,4.8400,4.8400,100,1
35580,09:53:00,4.8300,4.8400,4.8300,4.8400,725,11
35640,09:54:00,4.8400,4.8400,4.8400,4.8400,174,3
35700,09:55:00,4.8400,4.8400,4.8400,4.8400,306,4
35760,09:56:00,4.8200,4.8200,4.8100,4.8200,934,17
35820,09:57:00,4.8300,4.8300,4.8300,4.8300,200,1
35880,09:58:00,4.8400,4.8400,4.8400,4.8400,170,2
35940,09:59:00,4.8400,4.8400,4.8300,4.8300,300,3
36000,10:00:00,4.8300,4.8300,4.8300,4.8300,100,1
36180,10:03:00,4.8200,4.8200,4.8200,4.8200,100,1
36240,10:04:00,4.8000,4.8000,4.8000,4.8000,265,3
36360,10:06:00,4.7900,4.7950,4.7900,4.7950,508,6
36420,10:07:00,4.7900,4.7900,4.7900,4.7900,300,3
36540,10:09:00,4.7950,4.7950,4.7950,4.7950,300,3
36600,10:10:00,4.8000,4.8000,4.8000,4.8000,100,2
36720,10:12:00,4.8000,4.8000,4.8000,4.8000,321,3
36900,10:15:00,4.8200,4.8200,4.8200,4.8200,100,1
37020,10:17:00,4.8100,4.8100,4.7900,4.7900,121,2
37080,10:18:00,4.7800,4.7800,4.7800,4.7800,200,3
37140,10:19:00,4.7850,4.7850,4.7850,4.7850,100,1
37200,10:20:00,4.7900,4.7900,4.7900,4.7900,32,2
37260,10:21:00,4.8000,4.8000,4.8000,4.8000,100,1
37800,10:30:00,4.8100,4.8200,4.8100,4.8200,362,4
37860,10:31:00,4.8200,4.8200,4.8200,4.8200,200,2
38100,10:35:00,4.8100,4.8100,4.8100,4.8100,100,1
38220,10:37:00,4.8200,4.8200,4.8200,4.8200,1,1
38400,10:40:00,4.8100,4.8200,4.8100,4.8200,128,2
38460,10:41:00,4.8200,4.8200,4.8200,4.8200,200,2
38640,10:44:00,4.8200,4.8400,4.8200,4.8400,845,9
38700,10:45:00,4.8400,4.8400,4.8400,4.8400,200,2
38760,10:46:00,4.8500,4.8500,4.8500,4.8500,300,3
38820,10:47:00,4.8400,4.8400,4.8300,4.8300,400,5
38940,10:49:00,4.8200,4.8200,4.8200,4.8200,100,1
39000,10:50:00,4.8200,4.8200,4.8100,4.8100,300,3
39060,10:51:00,4.8000,4.8100,4.8000,4.8100,400,4
39240,10:54:00,4.8100,4.8200,4.8100,4.8200,300,3
39300,10:55:00,4.8200,4.8200,4.8200,4.8200,200,2
39360,10:56:00,4.8300,4.8300,4.8100,4.8100,300,3
39420,10:57:00,4.8200,4.8200,4.8200,4.8200,100,1
39600,11:00:00,4.8400,4.8400,4.8400,4.8400,100,1
39660,11:01:00,4.8400,4.8400,4.8400,4.8400,300,3
39780,11:03:00,4.8500,4.8500,4.8400,4.8400,511,8
39840,11:04:00,4.8400,4.8400,4.8400,4.8400,132,2
39900,11:05:00,4.8600,4.8700,4.8600,4.8700,600,5
39960,11:06:00,4.8700,4.8700,4.8300,4.8400,1439,14
40020,11:07:00,4.8500,4.8500,4.8500,4.8500,100,1
40500,11:15:00,4.8900,4.8900,4.8900,4.8900,100,1
40620,11:17:00,4.8900,4.9000,4.8900,4.8950,2344,17
40860,11:21:00,4.8900,4.8900,4.8800,4.8850,800,7
40920,11:22:00,4.8800,4.8800,4.8800,4.8800,388,4
40980,11:23:00,4.8700,4.8800,4.8700,4.8800,594,6
41100,11:25:00,4.8800,4.8800,4.8700,4.8700,200,2
41160,11:26:00,4.8750,4.8750,4.8750,4.8750,100,1
41220,11:27:00,4.8750,4.8800,4.8750,4.8800,400,4
41280,11:28:00,4.8750,4.8750,4.8750,4.8750,100,1
41460,11:31:00,4.8800,4.8850,4.8800,4.8850,500,4
41700,11:35:00,4.9000,4.9000,4.9000,4.9000,696,6
41760,11:36:00,4.8900,4.8900,4.8900,4.8900,601,7
41820,11:37:00,4.8800,4.8800,4.8800,4.8800,200,2
42060,11:41:00,4.8700,4.8700,4.8700,4.8700,500,5
42120,11:42:00,4.8650,4.8650,4.8650,4.8650,100,1
42180,11:43:00,4.8700,4.8800,4.8700,4.8800,600,5
42300,11:45:00,4.8850,4.8850,4.8650,4.8650,1800,13
42360,11:46:00,4.8600,4.8600,4.8600,4.8600,101,2
42480,11:48:00,4.8500,4.8500,4.8500,4.8500,200,2
42540,11:49:00,4.8500,4.8600,4.8500,4.8600,600,2
42720,11:52:00,4.8600,4.8600,4.8450,4.8450,500,5
42780,11:53:00,4.8500,4.8500,4.8450,4.8450,500,5
42900,11:55:00,4.8500,4.8500,4.8500,4.8500,84,1
42960,11:56:00,4.8550,4.8550,4.8550,4.8550,100,1
43020,11:57:00,4.8550,4.8550,4.8550,4.8550,200,2
43080,11:58:00,4.8550,4.8550,4.8550,4.8550,100,1
43200,12:00:00,4.8600,4.8600,4.8550,4.8600,801,8
43260,12:01:00,4.8600,4.8600,4.8500,4.8500,1614,17
43620,12:07:00,4.8400,4.8400,4.8400,4.8400,1401,9
