timestamp,time,open,high,low,close,volume,trades
34320,09:32:00,40.5000,40.5000,40.5000,40.5000,1,1
34380,09:33:00,40.7300,40.7300,40.7300,40.7300,100,1
34560,09:36:00,40.5800,40.5800,40.5800,40.5800,20,1
34740,09:39:00,40.5500,40.6600,40.5500,40.6600,275,4
34920,09:42:00,40.5500,40.5500,40.4900,40.4900,259,7
35040,09:44:00,40.4400,40.4400,40.4350,40.4350,140,2
35280,09:48:00,40.3700,40.3700,40.3100,40.3100,480,5
35340,09:49:00,40.3000,40.3000,40.3000,40.3000,10,1
35520,09:52:00,40.2900,40.3300,40.2900,40.3300,200,3
35580,09:53:00,40.1000,40.1000,40.1000,40.1000,20,1
35760,09:56:00,40.0300,40.0300,40.0300,40.0300,20,1
36000,10:00:00,39.6700,39.6700,39.6700,39.6700,100,1
36120,10:02:00,39.8100,39.8300,39.8100,39.8300,110,2
36480,10:08:00,39.9100,39.9100,39.9100,39.9100,77,1
36840,10:14:00,39.9400,39.9400,39.8700,39.8700,120,3
36900,10:15:00,39.8500,39.8500,39.8500,39.8500,100,1
36960,10:16:00,39.8300,39.9700,39.8300,39.9700,300,2
37620,10:27:00,40.2000,40.2000,40.2000,40.2000,100,1
37860,10:31:00,40.2000,40.2000,40.1900,40.1900,296,3
38160,10:36:00,40.0800,40.0800,40.0800,40.0800,4,1
38280,10:38:00,40.0500,40.0500,40.0500,40.0500,100,1
38640,10:44:00,40.0800,40.0800,40.0800,40.0800,100,1
39180,10:53:00,40.0400,40.0400,39.9600,39.9600,273,4
39240,10:54:00,39.9900,40.0700,39.9900,40.0700,249,4
39660,11:01:00,40.1000,40.1000,40.1000,40.1000,211,3
40260,11:11:00,39.9750,39.9750,39.9750,39.9750,100,1
40860,11:21:00,39.9800,39.9800,39.9800,39.9800,26,1
40980,11:23:00,40.0500,40.0500,40.0500,40.0500,2,1
42660,11:51:00,40.1700,40.1700,40.1700,40.1700,100,1
43980,12:13:00,40.1100,40.1100,40.1100,40.1100,34,1
44520,12:22:00,40.1800,40.1800,40.1800,40.1800,100,1
45960,12:46:00,40.1400,40.1400,40.1300,40.1300,159,3
46140,12:49:00,40.2100,40.2100,40.2100,40.2100,100,1
46320,12:52:00,40.2500,40.2500,40.2500,40.2500,100,1
46440,12:54:00,40.1600,40.1600,40.1500,40.1500,200,2
46740,12:59:00,40.1400,40.1400,40.1300,40.1300,297,2
46920,13:02:00,40.2900,40.2900,40.2300,40.2300,285,2
47400,13:10:00,40.2500,40.2500,40.2500,40.2500,37,1
47700,13:15:00,40.2400,40.2400,40.2400,40.2400,100,1
47760,13:16:00,40.2400,40.2400,40.2400,40.2400,200,2
48480,13:28:00,40.1300,40.1300,40.1300,40.1300,100,1
48660,13:31:00,40.1500,40.1500,40.1500,40.1500,20,2
48720,13:32:00,40.1500,40.1500,40.1500,40.1500,20,1
49140,13:39:00,40.0300,40.0300,40.0300,40.0300,100,1
49200,13:40:00,40.0600,40.0600,40.0600,40.0600,1,1
49620,13:47:00,40.0900,40.0900,40.0900,40.0900,58,2
49860,13:51:00,40.1500,40.1500,40.1500,40.1500,20,1
49920,13:52:00,40.1600,40.1600,40.1300,40.1300,300,4
50400,14:00:00,40.1900,40.1900,40.1900,40.1900,100,2
50640,14:04:00,40.2400,40.2800,40.2400,40.2800,300,3
50700,14:05:00,40.2900,40.4500,40.2900,40.4500,102,2
51000,14:10:00,40.3400,40.3400,40.3400,40.3400,402,5
51120,14:12:00,40.4100,40.4100,40.4100,40.4100,100,1
51420,14:17:00,40.3700,40.3700,40.2700,40.2700,580,4
51600,14:20:00,40.3500,40.3500,40.2000,40.2700,400,3
51960,14:26:00,40.4000,40.4000,40.4000,40.4000,81,1
52560,14:36:00,40.3900,40.3900,40.3900,40.3900,102,2
52740,14:39:00,40.3300,40.3300,40.3300,40.3300,100,2
52800,14:40:00,40.2800,40.2800,40.2800,40.2800,20,1
52920,14:42:00,40.4100,40.4400,40.4100,40.4400,400,6
53160,14:46:00,40.5000,40.5100,40.4800,40.5100,207,3
53760,14:56:00,40.5100,40.5100,40.5000,40.5000,103,2
53820,14:57:00,40.6000,40.6000,40.6000,40.6000,100,1
54000,15:00:00,40.5900,40.5900,40.5900,40.5900,100,1
54180,15:03:00,40.5700,40.5700,40.5700,40.5700,100,1
54240,15:04:00,40.4900,40.4900,40.4800,40.4800,327,3
54420,15:07:00,40.5000,40.5000,40.4900,40.4900,300,2
54480,15:08:00,40.4900,40.4900,40.4900,40.4900,100,1
54540,15:09:00,40.4100,40.4100,40.4100,40.4100,2,1
54720,15:12:00,40.4100,40.4100,40.3800,40.3800,400,2
54900,15:15:00,40.4700,40.4900,40.4700,40.4900,300,4
55080,15:18:00,40.5000,40.5000,40.4900,40.4900,200,2
55320,15:22:00,40.4200,40.4200,40.4200,40.4200,11,1
55440,15:24:00,40.3700,40.3700,40.3400,40.3400,202,2
55500,15:25:00,40.3400,40.3400,40.3400,40.3400,8,1
55560,15:26:00,40.3200,40.3200,40.3200,40.3200,100,1
