timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,16.6700,16.6700,16.6700,16.6700,135,1
37800,10:30:00,16.7100,16.7100,16.6000,16.6500,401,5
39600,11:00:00,16.4800,16.5000,16.1700,16.2400,1278,18
41400,11:30:00,16.2400,16.3900,16.2400,16.2800,630,8
43200,12:00:00,16.4500,16.4500,16.3000,16.3000,301,5
45000,12:30:00,16.2400,16.2400,15.9900,15.9900,347,4
46800,13:00:00,16.1600,16.1600,16.1200,16.1400,50,4
48600,13:30:00,16.1400,16.1400,16.0300,16.1000,573,9
50400,14:00:00,16.2600,16.2600,16.2600,16.2600,195,4
52200,14:30:00,16.2000,16.2000,16.2000,16.2000,200,2
54000,15:00:00,16.2000,16.2200,16.2000,16.2200,300,3
55800,15:30:00,16.2200,16.3000,16.1700,16.3000,646,15
57600,16:00:00,16.2500,16.2500,16.2500,16.2500,2299,1
