timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,8.1500,8.1600,8.0300,8.0600,3819,44
35100,09:45:00,8.0100,8.0300,7.9700,7.9800,4725,43
36000,10:00:00,7.9900,8.0200,7.9450,8.0200,2741,28
36900,10:15:00,7.9700,7.9700,7.8850,7.8900,3901,39
37800,10:30:00,7.9000,7.9800,7.9000,7.9500,10061,79
38700,10:45:00,7.9500,7.9700,7.9100,7.9500,6819,58
39600,11:00:00,7.9500,8.0400,7.9500,7.9800,8481,74
40500,11:15:00,7.9900,7.9900,7.9100,7.9300,5610,40
41400,11:30:00,7.9400,7.9700,7.9200,7.9600,4248,38
42300,11:45:00,7.9600,7.9700,7.8900,7.9300,2860,34
43200,12:00:00,7.9300,7.9800,7.9200,7.9600,16328,145
44100,12:15:00,7.9600,8.0700,7.9450,8.0600,18614,155
45000,12:30:00,8.0600,8.1500,8.0500,8.1100,13717,127
45900,12:45:00,8.1000,8.1000,8.0800,8.0900,4306,44
46800,13:00:00,8.1000,8.1100,8.0800,8.0800,2501,26
47700,13:15:00,8.0800,8.1600,8.0800,8.1100,6502,56
48600,13:30:00,8.1300,8.1300,8.1100,8.1300,1825,20
49500,13:45:00,8.1200,8.1400,8.1150,8.1300,5567,49
50400,14:00:00,8.1400,8.2200,8.1400,8.2100,5000,63
51300,14:15:00,8.2100,8.2100,8.1450,8.1700,4787,40
52200,14:30:00,8.1700,8.2000,8.1300,8.1700,5120,54
53100,14:45:00,8.1600,8.2000,8.1600,8.1700,2254,32
54000,15:00:00,8.1600,8.1600,8.1200,8.1500,5689,55
54900,15:15:00,8.1400,8.1700,8.1100,8.1600,5263,38
55800,15:30:00,8.1500,8.1900,8.1500,8.1700,6792,47
56700,15:45:00,8.1700,8.1900,8.1700,8.1700,6634,58
