timestamp,time,open,high,low,close,volume,trades
30000,08:20:00,21.1900,21.1900,21.1500,21.1500,600,4
33240,09:14:00,21.1900,21.1900,21.1900,21.1900,22,1
34200,09:30:00,21.2600,21.2600,21.2600,21.2600,100,2
34320,09:32:00,21.2100,21.2200,21.1700,21.2200,520,5
34500,09:35:00,21.3000,21.3000,21.2500,21.2500,403,7
34560,09:36:00,21.3400,21.3800,21.2500,21.2500,1700,13
34620,09:37:00,21.2500,21.3000,21.2500,21.3000,101,2
34680,09:38:00,21.2500,21.2500,21.2500,21.2500,100,1
34800,09:40:00,21.2700,21.2700,21.2700,21.2700,100,1
34980,09:43:00,21.3300,21.3800,21.3300,21.3800,635,9
35040,09:44:00,21.3800,21.3800,21.3500,21.3500,2632,16
35280,09:48:00,21.2900,21.2900,21.0900,21.0900,1300,4
35520,09:52:00,21.2700,21.2700,21.2700,21.2700,30,1
35580,09:53:00,21.1500,21.1500,21.1500,21.1500,100,1
35760,09:56:00,21.1500,21.1500,21.1100,21.1100,130,2
35820,09:57:00,21.1000,21.1000,21.1000,21.1000,100,2
35940,09:59:00,21.1200,21.1200,21.1200,21.1200,100,2
36000,10:00:00,21.0300,21.0300,21.0300,21.0300,120,1
36300,10:05:00,21.0100,21.0100,20.9300,20.9300,550,7
36360,10:06:00,20.9500,20.9600,20.9500,20.9600,326,3
36540,10:09:00,20.9500,20.9500,20.9500,20.9500,200,2
36660,10:11:00,20.9400,20.9400,20.9400,20.9400,100,1
37560,10:26:00,20.9700,21.0500,20.9700,21.0500,600,6
37620,10:27:00,21.0100,21.0100,21.0000,21.0000,400,3
37680,10:28:00,21.0000,21.0000,21.0000,21.0000,1353,7
37920,10:32:00,21.0900,21.0900,21.0800,21.0800,250,4
38340,10:39:00,21.0600,21.0600,21.0600,21.0600,105,3
38640,10:44:00,21.1400,21.1400,21.1400,21.1400,2,1
38760,10:46:00,21.2000,21.2000,21.2000,21.2000,700,8
38880,10:48:00,21.2100,21.2100,21.2100,21.2100,140,3
39000,10:50:00,21.2000,21.2000,21.2000,21.2000,100,1
39240,10:54:00,21.1400,21.1400,21.1400,21.1400,1,1
39420,10:57:00,21.1400,21.1400,21.1400,21.1400,100,1
39660,11:01:00,21.1500,21.2100,21.1500,21.2100,201,2
39720,11:02:00,21.2300,21.2300,21.2300,21.2300,170,2
39780,11:03:00,21.2000,21.2000,21.2000,21.2000,431,5
40080,11:08:00,21.2300,21.2300,21.2300,21.2300,50,2
