timestamp,time,open,high,low,close,volume,trades
34200,09:30:00,6.4800,6.4800,6.4400,6.4600,41624,126
35100,09:45:00,6.4600,6.4750,6.4350,6.4400,44108,114
36000,10:00:00,6.4300,6.4300,6.3950,6.4000,34455,109
36900,10:15:00,6.4000,6.4100,6.3800,6.4000,20116,56
37800,10:30:00,6.4000,6.4350,6.4000,6.4300,10875,28
38700,10:45:00,6.4300,6.4300,6.3800,6.3900,5145,28
39600,11:00:00,6.3900,6.4000,6.3850,6.3850,9302,34
40500,11:15:00,6.3900,6.4000,6.3500,6.3500,47242,96
41400,11:30:00,6.3500,6.3500,6.3400,6.3500,12493,46
42300,11:45:00,6.3500,6.3500,6.3200,6.3400,45359,74
43200,12:00:00,6.3400,6.3400,6.2950,6.3000,42341,94
44100,12:15:00,6.3100,6.3300,6.3100,6.3100,19803,44
45000,12:30:00,6.3000,6.3300,6.3000,6.3200,23565,51
45900,12:45:00,6.3200,6.3400,6.3200,6.3300,7256,27
46800,13:00:00,6.3300,6.3500,6.3100,6.3500,40669,61
47700,13:15:00,6.3500,6.3600,6.3500,6.3500,10709,25
48600,13:30:00,6.3600,6.3750,6.3600,6.3600,4800,16
49500,13:45:00,6.3600,6.3600,6.3200,6.3400,49791,245
50400,14:00:00,6.3500,6.4600,6.3500,6.4400,35682,118
51300,14:15:00,6.4400,6.4700,6.4300,6.4600,16061,53
52200,14:30:00,6.4500,6.5150,6.4400,6.5050,13131,42
53100,14:45:00,6.5100,6.5100,6.4400,6.4400,64405,144
54000,15:00:00,6.4400,6.4550,6.4300,6.4400,31689,97
54900,15:15:00,6.4400,6.4500,6.4150,6.4350,19685,62
55800,15:30:00,6.4500,6.4600,6.4350,6.4500,20724,55
56700,15:45:00,6.4600,6.4600,6.4350,6.4600,20561,98
