timestamp,time,open,high,low,close,volume,trades
34260,09:31:00,3.2000,3.2000,3.2000,3.2000,3,1
34620,09:37:00,3.2000,3.2000,3.2000,3.2000,3,1
37920,10:32:00,3.1900,3.1900,3.1900,3.1900,1,1
39240,10:54:00,3.1800,3.1800,3.1700,3.1700,1004,9
41460,11:31:00,3.1900,3.1900,3.1900,3.1900,3,1
42420,11:47:00,3.1900,3.1900,3.1900,3.1900,7,1
42540,11:49:00,3.1900,3.1900,3.1900,3.1900,788,1
42900,11:55:00,3.2000,3.2100,3.2000,3.2100,400,3
42960,11:56:00,3.2100,3.2100,3.2100,3.2100,4,1
43980,12:13:00,3.2100,3.2100,3.2100,3.2100,2,2
44400,12:20:00,3.2100,3.2100,3.2100,3.2100,200,2
44580,12:23:00,3.2100,3.2100,3.2100,3.2100,2,1
44820,12:27:00,3.2100,3.2100,3.2100,3.2100,98,1
45360,12:36:00,3.2200,3.2200,3.2200,3.2200,100,1
45540,12:39:00,3.2200,3.2200,3.2200,3.2200,4,1
47160,13:06:00,3.2000,3.2000,3.1900,3.1900,104,3
48060,13:21:00,3.1900,3.1900,3.1900,3.1900,200,2
49680,13:48:00,3.1800,3.1800,3.1700,3.1700,3,2
52500,14:35:00,3.2200,3.2200,3.2200,3.2200,2,1
53220,14:47:00,3.2200,3.2200,3.2200,3.2200,98,1
54420,15:07:00,3.2100,3.2100,3.2100,3.2100,2,1
54600,15:10:00,3.2200,3.2200,3.2200,3.2200,200,2
56160,15:36:00,3.2400,3.2400,3.2400,3.2400,1,1
56340,15:39:00,3.2400,3.2400,3.2400,3.2400,1,1
56520,15:42:00,3.2400,3.2400,3.2400,3.2400,1,1
57120,15:52:00,3.2200,3.2200,3.2200,3.2200,98,2
57420,15:57:00,3.2200,3.2200,3.2200,3.2200,100,1
57480,15:58:00,3.2200,3.2200,3.2200,3.2200,34,1
