timestamp,time,open,high,low,close,volume,trades
32400,09:00:00,24.5200,24.5200,24.3500,24.3500,206,3
36000,10:00:00,24.7900,24.7900,24.7900,24.7900,38,1
39600,11:00:00,24.7400,24.7900,24.7400,24.7800,61,3
43200,12:00:00,24.7600,24.7900,24.7500,24.7900,163,6
46800,13:00:00,24.8500,24.8600,24.8500,24.8500,310,6
50400,14:00:00,24.8600,24.9000,24.8600,24.9000,211,5
54000,15:00:00,24.8900,24.9400,24.8000,24.8000,128,5
57600,16:00:00,24.8900,24.8900,24.8900,24.8900,4176,2
